date,day_index,internal_model_id,external_model_id,model_name
2025-06-03,153,2,R03,过渡季工作日型夜间偏高型
2025-06-04,154,1,R02,全年工作日型夜间偏高型
2025-06-05,155,1,R02,全年工作日型夜间偏高型
2025-06-06,156,1,R02,全年工作日型夜间偏高型
2025-06-07,157,2,R03,过渡季工作日型夜间偏高型
2025-06-08,158,0,R01,夏季混合日型夜间偏高型
2025-06-09,159,2,R03,过渡季工作日型夜间偏高型
2025-06-10,160,1,R02,全年工作日型夜间偏高型
2025-06-11,161,2,R03,过渡季工作日型夜间偏高型
2025-06-12,162,0,R01,夏季混合日型夜间偏高型
2025-06-13,163,0,R01,夏季混合日型夜间偏高型
2025-06-14,164,0,R01,夏季混合日型夜间偏高型
2025-06-15,165,0,R01,夏季混合日型夜间偏高型
2025-06-16,166,0,R01,夏季混合日型夜间偏高型
2025-06-17,167,1,R02,全年工作日型夜间偏高型
2025-06-18,168,1,R02,全年工作日型夜间偏高型
2025-06-19,169,0,R01,夏季混合日型夜间偏高型
2025-06-20,170,0,R01,夏季混合日型夜间偏高型
2025-06-21,171,2,R03,过渡季工作日型夜间偏高型
2025-06-22,172,0,R01,夏季混合日型夜间偏高型
2025-06-23,173,2,R03,过渡季工作日型夜间偏高型
2025-06-24,174,2,R03,过渡季工作日型夜间偏高型
2025-06-25,175,0,R01,夏季混合日型夜间偏高型
2025-06-26,176,0,R01,夏季混合日型夜间偏高型
2025-06-27,177,0,R01,夏季混合日型夜间偏高型
2025-06-28,178,0,R01,夏季混合日型夜间偏高型
2025-06-29,179,0,R01,夏季混合日型夜间偏高型
2025-06-30,180,1,R02,全年工作日型夜间偏高型
2025-07-01,181,0,R01,夏季混合日型夜间偏高型
2025-07-02,182,0,R01,夏季混合日型夜间偏高型
2025-07-03,183,0,R01,夏季混合日型夜间偏高型
2025-07-04,184,0,R01,夏季混合日型夜间偏高型
2025-07-05,185,0,R01,夏季混合日型夜间偏高型
2025-07-06,186,0,R01,夏季混合日型夜间偏高型
2025-07-07,187,0,R01,夏季混合日型夜间偏高型
2025-07-08,188,0,R01,夏季混合日型夜间偏高型
2025-07-09,189,0,R01,夏季混合日型夜间偏高型
2025-07-10,190,0,R01,夏季混合日型夜间偏高型
2025-07-11,191,0,R01,夏季混合日型夜间偏高型
2025-07-12,192,0,R01,夏季混合日型夜间偏高型
2025-07-13,193,0,R01,夏季混合日型夜间偏高型
2025-07-14,194,0,R01,夏季混合日型夜间偏高型
2025-07-15,195,0,R01,夏季混合日型夜间偏高型
2025-07-16,196,0,R01,夏季混合日型夜间偏高型
2025-07-17,197,0,R01,夏季混合日型夜间偏高型
2025-07-18,198,0,R01,夏季混合日型夜间偏高型
2025-07-19,199,0,R01,夏季混合日型夜间偏高型
2025-07-20,200,0,R01,夏季混合日型夜间偏高型
2025-07-21,201,0,R01,夏季混合日型夜间偏高型
2025-07-22,202,0,R01,夏季混合日型夜间偏高型
2025-07-23,203,0,R01,夏季混合日型夜间偏高型
2025-07-24,204,0,R01,夏季混合日型夜间偏高型
2025-07-25,205,0,R01,夏季混合日型夜间偏高型
2025-07-26,206,0,R01,夏季混合日型夜间偏高型
2025-07-27,207,0,R01,夏季混合日型夜间偏高型
2025-07-28,208,0,R01,夏季混合日型夜间偏高型
2025-07-29,209,0,R01,夏季混合日型夜间偏高型
2025-07-30,210,0,R01,夏季混合日型夜间偏高型
2025-07-31,211,0,R01,夏季混合日型夜间偏高型
2025-08-01,212,2,R03,过渡季工作日型夜间偏高型
2025-08-02,213,0,R01,夏季混合日型夜间偏高型
2025-08-03,214,0,R01,夏季混合日型夜间偏高型
2025-08-04,215,0,R01,夏季混合日型夜间偏高型
2025-08-05,216,0,R01,夏季混合日型夜间偏高型
2025-08-06,217,0,R01,夏季混合日型夜间偏高型
2025-08-07,218,0,R01,夏季混合日型夜间偏高型
2025-08-08,219,0,R01,夏季混合日型夜间偏高型
2025-08-09,220,0,R01,夏季混合日型夜间偏高型
2025-08-10,221,0,R01,夏季混合日型夜间偏高型
2025-08-11,222,0,R01,夏季混合日型夜间偏高型
2025-08-12,223,1,R02,全年工作日型夜间偏高型
2025-08-13,224,0,R01,夏季混合日型夜间偏高型
2025-08-14,225,0,R01,夏季混合日型夜间偏高型
2025-08-15,226,0,R01,夏季混合日型夜间偏高型
2025-08-16,227,0,R01,夏季混合日型夜间偏高型
2025-08-17,228,0,R01,夏季混合日型夜间偏高型
2025-08-18,229,0,R01,夏季混合日型夜间偏高型
2025-08-19,230,0,R01,夏季混合日型夜间偏高型
2025-08-20,231,0,R01,夏季混合日型夜间偏高型
2025-08-21,232,0,R01,夏季混合日型夜间偏高型
2025-08-22,233,0,R01,夏季混合日型夜间偏高型
2025-08-23,234,0,R01,夏季混合日型夜间偏高型
2025-08-24,235,0,R01,夏季混合日型夜间偏高型
2025-08-25,236,0,R01,夏季混合日型夜间偏高型
2025-08-26,237,0,R01,夏季混合日型夜间偏高型
2025-08-27,238,0,R01,夏季混合日型夜间偏高型
2025-08-28,239,0,R01,夏季混合日型夜间偏高型
2025-08-29,240,0,R01,夏季混合日型夜间偏高型
2025-08-30,241,0,R01,夏季混合日型夜间偏高型
2025-08-31,242,0,R01,夏季混合日型夜间偏高型
2025-09-01,243,0,R01,夏季混合日型夜间偏高型
2025-09-02,244,0,R01,夏季混合日型夜间偏高型
2025-09-03,245,0,R01,夏季混合日型夜间偏高型
2025-09-04,246,0,R01,夏季混合日型夜间偏高型
2025-09-05,247,0,R01,夏季混合日型夜间偏高型
2025-09-06,248,0,R01,夏季混合日型夜间偏高型
2025-09-07,249,0,R01,夏季混合日型夜间偏高型
2025-09-08,250,0,R01,夏季混合日型夜间偏高型
2025-09-09,251,2,R03,过渡季工作日型夜间偏高型
2025-09-10,252,0,R01,夏季混合日型夜间偏高型
2025-09-11,253,1,R02,全年工作日型夜间偏高型
2025-09-12,254,0,R01,夏季混合日型夜间偏高型
2025-09-13,255,2,R03,过渡季工作日型夜间偏高型
2025-09-14,256,0,R01,夏季混合日型夜间偏高型
2025-09-15,257,0,R01,夏季混合日型夜间偏高型
2025-09-16,258,0,R01,夏季混合日型夜间偏高型
2025-09-17,259,0,R01,夏季混合日型夜间偏高型
2025-09-18,260,2,R03,过渡季工作日型夜间偏高型
2025-09-19,261,0,R01,夏季混合日型夜间偏高型
2025-09-20,262,0,R01,夏季混合日型夜间偏高型
2025-09-21,263,2,R03,过渡季工作日型夜间偏高型
2025-09-22,264,1,R02,全年工作日型夜间偏高型
2025-09-23,265,0,R01,夏季混合日型夜间偏高型
2025-09-24,266,2,R03,过渡季工作日型夜间偏高型
2025-09-25,267,0,R01,夏季混合日型夜间偏高型
2025-09-26,268,1,R02,全年工作日型夜间偏高型
2025-09-27,269,0,R01,夏季混合日型夜间偏高型
2025-09-28,270,0,R01,夏季混合日型夜间偏高型
2025-09-29,271,0,R01,夏季混合日型夜间偏高型
2025-09-30,272,2,R03,过渡季工作日型夜间偏高型
2025-10-01,273,0,R01,夏季混合日型夜间偏高型
2025-10-02,274,0,R01,夏季混合日型夜间偏高型
2025-10-03,275,2,R03,过渡季工作日型夜间偏高型
2025-10-04,276,0,R01,夏季混合日型夜间偏高型
2025-10-05,277,0,R01,夏季混合日型夜间偏高型
2025-10-06,278,0,R01,夏季混合日型夜间偏高型
2025-10-07,279,0,R01,夏季混合日型夜间偏高型
2025-10-08,280,0,R01,夏季混合日型夜间偏高型
2025-10-09,281,2,R03,过渡季工作日型夜间偏高型
2025-10-10,282,0,R01,夏季混合日型夜间偏高型
2025-10-11,283,2,R03,过渡季工作日型夜间偏高型
2025-10-12,284,2,R03,过渡季工作日型夜间偏高型
2025-10-13,285,2,R03,过渡季工作日型夜间偏高型
2025-10-14,286,2,R03,过渡季工作日型夜间偏高型
2025-10-15,287,1,R02,全年工作日型夜间偏高型
2025-10-16,288,2,R03,过渡季工作日型夜间偏高型
2025-10-17,289,2,R03,过渡季工作日型夜间偏高型
2025-10-18,290,2,R03,过渡季工作日型夜间偏高型
2025-10-19,291,2,R03,过渡季工作日型夜间偏高型
2025-10-20,292,2,R03,过渡季工作日型夜间偏高型
2025-10-21,293,1,R02,全年工作日型夜间偏高型
2025-10-22,294,2,R03,过渡季工作日型夜间偏高型
2025-10-23,295,0,R01,夏季混合日型夜间偏高型
2025-10-24,296,2,R03,过渡季工作日型夜间偏高型
2025-10-25,297,2,R03,过渡季工作日型夜间偏高型
2025-10-26,298,2,R03,过渡季工作日型夜间偏高型
2025-10-27,299,2,R03,过渡季工作日型夜间偏高型
2025-10-28,300,2,R03,过渡季工作日型夜间偏高型
2025-10-29,301,2,R03,过渡季工作日型夜间偏高型
2025-10-30,302,2,R03,过渡季工作日型夜间偏高型
2025-10-31,303,2,R03,过渡季工作日型夜间偏高型
2025-11-01,304,0,R01,夏季混合日型夜间偏高型
2025-11-02,305,2,R03,过渡季工作日型夜间偏高型
2025-11-03,306,2,R03,过渡季工作日型夜间偏高型
2025-11-04,307,2,R03,过渡季工作日型夜间偏高型
2025-11-05,308,2,R03,过渡季工作日型夜间偏高型
2025-11-06,309,2,R03,过渡季工作日型夜间偏高型
2025-11-07,310,2,R03,过渡季工作日型夜间偏高型
2025-11-08,311,2,R03,过渡季工作日型夜间偏高型
2025-11-09,312,0,R01,夏季混合日型夜间偏高型
2025-11-10,313,2,R03,过渡季工作日型夜间偏高型
2025-11-11,314,2,R03,过渡季工作日型夜间偏高型
2025-11-12,315,2,R03,过渡季工作日型夜间偏高型
2025-11-13,316,2,R03,过渡季工作日型夜间偏高型
2025-11-14,317,2,R03,过渡季工作日型夜间偏高型
2025-11-15,318,2,R03,过渡季工作日型夜间偏高型
2025-11-16,319,2,R03,过渡季工作日型夜间偏高型
2025-11-17,320,2,R03,过渡季工作日型夜间偏高型
2025-11-18,321,2,R03,过渡季工作日型夜间偏高型
2025-11-19,322,2,R03,过渡季工作日型夜间偏高型
2025-11-20,323,2,R03,过渡季工作日型夜间偏高型
2025-11-21,324,2,R03,过渡季工作日型夜间偏高型
2025-11-22,325,2,R03,过渡季工作日型夜间偏高型
2025-11-23,326,2,R03,过渡季工作日型夜间偏高型
2025-11-24,327,2,R03,过渡季工作日型夜间偏高型
2025-11-25,328,1,R02,全年工作日型夜间偏高型
2025-11-26,329,2,R03,过渡季工作日型夜间偏高型
2025-11-27,330,2,R03,过渡季工作日型夜间偏高型
2025-11-28,331,2,R03,过渡季工作日型夜间偏高型
2025-11-29,332,2,R03,过渡季工作日型夜间偏高型
2025-11-30,333,2,R03,过渡季工作日型夜间偏高型
2025-12-01,334,2,R03,过渡季工作日型夜间偏高型
2025-12-02,335,2,R03,过渡季工作日型夜间偏高型
2025-12-03,336,2,R03,过渡季工作日型夜间偏高型
2025-12-04,337,2,R03,过渡季工作日型夜间偏高型
2025-12-05,338,1,R02,全年工作日型夜间偏高型
2025-12-06,339,2,R03,过渡季工作日型夜间偏高型
2025-12-07,340,2,R03,过渡季工作日型夜间偏高型
2025-12-08,341,1,R02,全年工作日型夜间偏高型
2025-12-09,342,2,R03,过渡季工作日型夜间偏高型
2025-12-10,343,2,R03,过渡季工作日型夜间偏高型
2025-12-11,344,2,R03,过渡季工作日型夜间偏高型
2025-12-12,345,2,R03,过渡季工作日型夜间偏高型
2025-12-13,346,0,R01,夏季混合日型夜间偏高型
2025-12-14,347,2,R03,过渡季工作日型夜间偏高型
2025-12-15,348,2,R03,过渡季工作日型夜间偏高型
2025-12-16,349,1,R02,全年工作日型夜间偏高型
2025-12-17,350,2,R03,过渡季工作日型夜间偏高型
2025-12-18,351,2,R03,过渡季工作日型夜间偏高型
2025-12-19,352,2,R03,过渡季工作日型夜间偏高型
2025-12-20,353,2,R03,过渡季工作日型夜间偏高型
2025-12-21,354,0,R01,夏季混合日型夜间偏高型
2025-12-22,355,2,R03,过渡季工作日型夜间偏高型
2025-12-23,356,1,R02,全年工作日型夜间偏高型
2025-12-24,357,2,R03,过渡季工作日型夜间偏高型
2025-12-25,358,1,R02,全年工作日型夜间偏高型
2025-12-26,359,1,R02,全年工作日型夜间偏高型
2025-12-27,360,0,R01,夏季混合日型夜间偏高型
2025-12-28,361,2,R03,过渡季工作日型夜间偏高型
2025-12-29,362,2,R03,过渡季工作日型夜间偏高型
2025-12-30,363,2,R03,过渡季工作日型夜间偏高型
2025-12-31,364,1,R02,全年工作日型夜间偏高型
